lat,lon,category,date,city_name,town_name
37.834524,139.112351,自転車盗,2025-11-07,新潟市秋葉区,中野３丁目
37.749502,139.094820,自転車盗,2025-11-12,新潟市秋葉区,舟戸２丁目
37.907280,139.109126,自転車盗,2025-11-12,新潟市東区,東中島２丁目
37.793142,139.107392,住宅侵入窃盗,2025-11-12,新潟市秋葉区,古田２丁目
37.933104,139.104981,自転車盗,2025-11-13,新潟市東区,河渡
37.801057,139.119332,自転車盗,2025-11-14,新潟市秋葉区,新津本町１丁目
37.876978,139.108954,自転車盗,2025-11-13,新潟市江南区,亀田向陽１丁目
37.915586,139.128883,自転車盗,2025-11-17,新潟市東区,岡山
37.876614,139.108295,自転車盗,2025-11-14,新潟市江南区,東船場１丁目
37.909717,139.097163,自転車盗,2025-11-17,新潟市東区,竹尾
37.922636,139.117193,自転車盗,2025-11-16,新潟市東区,逢谷内４丁目
37.877740,139.107139,自転車盗,2025-11-20,新潟市江南区,東船場３丁目
37.930254,139.115972,車上ねらい,2025-11-20,新潟市東区,新松崎１丁目
37.834524,139.112351,自転車盗,2025-11-18,新潟市秋葉区,中野３丁目
37.867609,139.041922,オートバイ盗,2025-11-22,新潟市江南区,曽野木１丁目
37.914312,139.094912,自転車盗,2025-11-23,新潟市東区,竹尾３丁目
37.915586,139.128883,自転車盗,2025-11-24,新潟市東区,岡山
37.834524,139.112351,自転車盗,2025-11-23,新潟市秋葉区,中野３丁目
37.925740,139.115571,自転車盗,2025-11-25,新潟市東区,大形本町１丁目
37.876614,139.108295,自転車盗,2025-11-25,新潟市江南区,東船場１丁目
37.778874,139.118581,車上ねらい,2025-11-27,新潟市秋葉区,東島
37.772812,139.114568,自転車盗,2025-11-28,新潟市秋葉区,朝日
37.876614,139.108295,自転車盗,2025-11-30,新潟市江南区,東船場１丁目
37.749502,139.094820,自転車盗,2025-11-30,新潟市秋葉区,舟戸２丁目
37.876614,139.108295,自転車盗,2025-11-30,新潟市江南区,東船場１丁目
37.881504,139.113452,自転車盗,2025-12-01,新潟市江南区,北山
37.808423,139.118385,自転車盗,2025-12-02,新潟市秋葉区,さつき野４丁目
37.799478,139.122550,ひったくり,2025-12-02,新潟市秋葉区,新津本町１丁目
37.797163,139.117507,自転車盗,2025-12-02,新潟市秋葉区,山谷町２丁目
37.915462,139.123670,自転車盗,2025-12-05,新潟市東区,岡山
37.925740,139.115571,自転車盗,2025-12-08,新潟市東区,大形本町１丁目
37.802628,139.117223,住宅侵入窃盗,2025-12-06,新潟市秋葉区,美幸町１丁目
37.915586,139.128883,自転車盗,2025-12-09,新潟市東区,岡山
37.789972,139.121993,住宅侵入窃盗,2025-12-05,新潟市秋葉区,吉岡町
37.940715,139.100730,住宅侵入窃盗,2025-12-11,新潟市東区,松園２丁目
37.940308,139.100412,住宅侵入窃盗,2025-12-11,新潟市東区,松園２丁目
37.798917,139.122884,自動車盗,2025-12-12,新潟市秋葉区,新津本町１丁目
37.809194,139.121081,自転車盗,2025-12-15,新潟市秋葉区,北上１丁目
37.788686,139.128963,自転車盗,2025-12-13,新潟市秋葉区,田家１丁目
37.945420,139.095324,住宅侵入窃盗,2025-12-15,新潟市東区,物見山２丁目
37.896357,139.095397,自転車盗,2025-12-12,新潟市東区,石山５丁目
37.900563,139.080748,住宅侵入窃盗,2025-12-17,新潟市東区,江南２丁目
37.873439,139.109362,住宅侵入窃盗,2025-11-17,新潟市江南区,東本町１丁目
37.921630,139.134662,車上ねらい,2025-12-18,新潟市東区,中興野
37.749502,139.094820,自転車盗,2025-12-11,新潟市秋葉区,舟戸２丁目
37.908481,139.108372,自転車盗,2025-12-19,新潟市東区,中島２丁目
37.903589,139.109149,住宅侵入窃盗,2025-12-07,新潟市東区,中野山８丁目
37.932432,139.105484,部品ねらい,2025-12-21,新潟市東区,河渡
37.801057,139.119332,自転車盗,2025-12-22,新潟市秋葉区,新津本町１丁目
37.918635,139.131495,自転車盗,2025-12-18,新潟市東区,本所
37.908481,139.108372,自転車盗,2025-12-20,新潟市東区,中島２丁目
37.937285,139.086232,住宅侵入窃盗,2025-12-24,新潟市東区,錦町
37.863049,139.110692,オートバイ盗,2025-12-27,新潟市江南区,城山１丁目
37.877740,139.107139,自転車盗,2025-12-29,新潟市江南区,東船場３丁目
37.915730,139.084134,車上ねらい,2025-12-30,新潟市東区,中山５丁目
37.908261,139.077920,自転車盗,2025-12-25,新潟市東区,紫竹２丁目
37.877740,139.107139,自転車盗,2026-01-07,新潟市江南区,東船場３丁目
37.834524,139.112351,自転車盗,2026-01-09,新潟市秋葉区,中野３丁目
37.946811,139.092511,自転車盗,2026-01-10,新潟市東区,空港西１丁目
37.915358,139.129304,自転車盗,2026-01-13,新潟市東区,岡山
37.876614,139.108295,自転車盗,2026-01-10,新潟市江南区,東船場１丁目
37.924773,139.114948,車上ねらい,2026-01-14,新潟市東区,大形本町３丁目
37.896357,139.095397,自転車盗,2026-01-16,新潟市東区,石山５丁目
37.784651,139.114734,車上ねらい,2026-01-25,新潟市秋葉区,程島
37.935578,139.117431,住宅侵入窃盗,2026-02-07,新潟市東区,松崎２丁目
37.748954,139.095764,部品ねらい,2025-04-01,新潟市秋葉区,矢代田
37.876614,139.108295,自転車盗,2026-03-21,新潟市江南区,東船場１丁目
37.915689,139.129310,自転車盗,2026-03-30,新潟市東区,岡山
37.937006,139.101424,自転車盗,2026-03-24,新潟市東区,河渡３丁目
37.868751,139.104530,住宅侵入窃盗,2026-04-05,新潟市江南区,船戸山５丁目
37.868041,139.105776,住宅侵入窃盗,2026-04-03,新潟市江南区,船戸山４丁目
37.876978,139.108954,自転車盗,2026-04-07,新潟市江南区,亀田向陽１丁目
37.896357,139.095397,自転車盗,2026-04-09,新潟市東区,石山５丁目
37.877386,139.108201,自転車盗,2026-04-09,新潟市江南区,亀田向陽３丁目
37.924773,139.114948,自転車盗,2026-04-09,新潟市東区,大形本町３丁目
37.867745,139.105999,住宅侵入窃盗,2026-04-05,新潟市江南区,船戸山４丁目
37.910927,139.097213,自転車盗,2026-04-12,新潟市東区,竹尾
37.812445,139.115832,自転車盗,2026-04-11,新潟市秋葉区,さつき野１丁目
37.834524,139.112351,自転車盗,2026-04-14,新潟市秋葉区,中野３丁目
37.915689,139.129310,自転車盗,2026-04-16,新潟市東区,岡山
37.801371,139.121578,自転車盗,2026-04-16,新潟市秋葉区,新津本町１丁目
37.772071,139.132386,住宅侵入窃盗,2026-04-11,新潟市秋葉区,東島
37.908481,139.108372,自転車盗,2026-04-16,新潟市東区,中島２丁目
37.908008,139.112410,住宅侵入窃盗,2026-04-17,新潟市東区,東中島２丁目
37.903846,139.105563,出店荒し,2026-04-18,新潟市東区,下場本町
37.918096,139.114225,自転車盗,2026-04-18,新潟市東区,逢谷内１丁目
37.915586,139.128883,自転車盗,2026-04-21,新潟市東区,岡山
37.877740,139.107139,自転車盗,2026-04-20,新潟市江南区,東船場３丁目
37.911847,139.099061,自転車盗,2026-04-23,新潟市東区,竹尾
37.924920,139.092531,自転車盗,2026-04-23,新潟市東区,下木戸１丁目
37.925740,139.115571,自転車盗,2026-04-23,新潟市東区,大形本町１丁目
37.873956,139.101312,自転車盗,2026-04-25,新潟市江南区,西町３丁目
37.931102,139.117184,自転車盗,2026-04-26,新潟市東区,新松崎２丁目
37.834524,139.112351,自転車盗,2026-04-25,新潟市秋葉区,中野３丁目
37.801933,139.126511,車上ねらい,2026-04-24,新潟市秋葉区,善道町２丁目
37.749502,139.094820,部品ねらい,2026-04-27,新潟市秋葉区,舟戸２丁目
37.933957,139.109207,自転車盗,2026-04-28,新潟市東区,松崎
37.924773,139.114948,自転車盗,2026-04-30,新潟市東区,大形本町３丁目
37.908481,139.108372,自転車盗,2026-04-29,新潟市東区,中島２丁目
37.830642,139.117003,自転車盗,2023-09-01,新潟市秋葉区,田島
37.856615,139.141727,自転車盗,2026-05-01,新潟市江南区,茜ケ丘
37.923050,139.101394,車上ねらい,2026-05-04,新潟市東区,上木戸３丁目
37.800018,139.121105,自転車盗,2026-05-02,新潟市秋葉区,新津本町１丁目
37.800202,139.120192,自転車盗,2026-05-04,新潟市秋葉区,新津本町１丁目
37.800452,139.121149,自転車盗,2026-05-04,新潟市秋葉区,新津本町１丁目
37.813293,139.117165,自転車盗,2026-05-07,新潟市秋葉区,北上１丁目
37.800452,139.121149,自転車盗,2026-05-01,新潟市秋葉区,新津本町１丁目
37.899353,139.079080,自転車盗,2026-05-09,新潟市東区,南紫竹２丁目
37.932406,139.106828,車上ねらい,2026-05-09,新潟市東区,河渡
37.896187,139.095352,自転車盗,2026-05-10,新潟市東区,石山２丁目
37.834524,139.112351,自転車盗,2026-05-09,新潟市秋葉区,中野３丁目
37.930521,139.118351,住宅侵入窃盗,2026-05-14,新潟市東区,新松崎２丁目
37.795484,139.124452,出店荒し,2026-05-15,新潟市秋葉区,新津本町３丁目
37.915848,139.129531,自転車盗,2026-05-16,新潟市東区,岡山
37.749502,139.094820,自転車盗,2026-05-17,新潟市秋葉区,舟戸２丁目
37.915848,139.129531,自転車盗,2026-05-15,新潟市東区,岡山
37.834524,139.112351,自転車盗,2026-05-16,新潟市秋葉区,中野３丁目
37.834524,139.112351,自転車盗,2026-05-22,新潟市秋葉区,中野３丁目
37.895046,139.098303,自転車盗,2026-05-19,新潟市東区,石山４丁目
37.923383,139.122599,自転車盗,2026-05-23,新潟市東区,大形本町５丁目
37.807200,139.150167,部品ねらい,2026-05-27,新潟市秋葉区,中新田
37.876614,139.108295,自転車盗,2026-05-29,新潟市江南区,東船場１丁目
37.800202,139.120192,自転車盗,2026-05-22,新潟市秋葉区,新津本町１丁目
37.915848,139.129531,自転車盗,2026-05-26,新潟市東区,岡山
37.749502,139.094820,自転車盗,2026-06-01,新潟市秋葉区,舟戸２丁目
37.908481,139.108372,自転車盗,2026-05-29,新潟市東区,中島２丁目
37.800452,139.121149,部品ねらい,2026-05-29,新潟市秋葉区,新津本町１丁目
37.954123,139.094090,車上ねらい,2026-06-01,新潟市東区,船江町１丁目
37.915570,139.130002,自転車盗,2026-06-02,新潟市東区,岡山
37.805245,139.112687,車上ねらい,2026-06-02,新潟市秋葉区,新津
37.935578,139.117431,住宅侵入窃盗,2026-06-02,新潟市東区,松崎２丁目
37.834524,139.112351,自転車盗,2026-06-04,新潟市秋葉区,中野３丁目
37.863387,139.040294,自転車盗,2026-06-05,新潟市江南区,曽野木２丁目
37.800447,139.121168,自転車盗,2026-06-05,新潟市秋葉区,新津本町１丁目
37.800447,139.121168,自転車盗,2026-06-08,新潟市秋葉区,新津本町１丁目
37.834524,139.112351,自転車盗,2026-06-03,新潟市秋葉区,中野３丁目
37.876995,139.110160,自転車盗,2026-06-09,新潟市江南区,亀田向陽１丁目
37.863387,139.040294,自転車盗,2026-06-11,新潟市江南区,曽野木２丁目
37.896022,139.088848,自転車盗,2026-06-12,新潟市東区,石山１丁目
37.915184,139.105074,自転車盗,2026-06-14,新潟市東区,はなみずき３丁目
37.876978,139.108954,自転車盗,2026-06-12,新潟市江南区,亀田向陽１丁目
37.747720,139.072097,住宅侵入窃盗,2026-06-14,新潟市秋葉区,横川浜
37.896357,139.095397,自転車盗,2026-06-16,新潟市東区,石山５丁目
37.800452,139.121149,自転車盗,2026-06-22,新潟市秋葉区,新津本町１丁目
37.927670,139.123928,自転車盗,2026-06-23,新潟市東区,海老ケ瀬
37.877740,139.107139,自転車盗,2026-06-23,新潟市江南区,東船場３丁目
37.915848,139.129531,自転車盗,2026-06-24,新潟市東区,岡山
37.926365,139.097624,車上ねらい,2026-06-24,新潟市東区,中木戸
37.877740,139.107139,自転車盗,2026-06-27,新潟市江南区,東船場３丁目
37.869976,139.098171,自転車盗,2026-06-27,新潟市江南区,亀田四ツ興野４丁目
